Package Tracking Number,Transaction Date,Recipient Name,Recipient Company,Recipient Address,Recipient Country,Class,Total Cost,Package Weight,User Email,Service Cost,Weight (lbs),Appearances
{9455109105156611078471},2025-01-27 0:00:00,ILL - Richard G. Folsom Library,Rensselaer Polytechnic Institute,110 8th St Troy NY 12180-3522,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156115361031},2025-01-27 0:00:00,Interlibrary Loan,College of Eastern Idaho Library,1600 S 25th E Idaho Falls ID 83404-5788,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156610938059},2025-01-27 0:00:00,YWM Jefferson Hall - ILL,United States Military Academy Library,"758 Cullum Rd, Bldg 758 West Point NY 10996-1709",US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156611072370},2025-01-27 0:00:00,Interlibrary Loan,Fordham University Library,441 E Fordham Rd Bronx NY 10458-9993,US,Library Mail,7.24,5 lbs ,,,5,3
{9455109105156611208342},2025-01-28 0:00:00,ILL Dept,Temple College Library,2600 S 1st St Temple TX 76504-7433,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156611214688},2025-01-28 0:00:00,Shields Library ILL Dept,University of California - Davis,100 NW Quad Davis CA 95616-5292,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156611210307},2025-01-28 0:00:00,Interlibrary Loan,Monticello Branch Library,PO Box 66 Monticello UT 84535-0066,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156611207314},2025-01-28 0:00:00,ILL Dept,Miller-Golf Links Branch Library,9640 E Golf Links Rd Tucson AZ 85730-1460,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156115876634},2025-01-29 0:00:00,Reed Library - Interlibrary Sharing,Fort Lewis College,1000 Rim Dr Durango CO 81301-3999,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156115874753},2025-01-29 0:00:00,ILL Dept,Prince George's County Memorial,9601 Capital Ln Largo MD 20774-1054,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156611588345},2025-01-29 0:00:00,Interlibrary Loan,Bellevue Public Library,"2206 Longo Dr, Ste 100 Bellevue NE 68005-2977",US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156611765449},2025-01-30 0:00:00,Interlibrary Loan,Richmond Public Library,PO Box 202 Richmond UT 84333-0202,US,Library Mail,5.11,2 lbs ,,,2,3
{9455140105156000010580},2025-01-31 0:00:00,ILL Schurz Library,Indiana University South Bend,1700 Mishawaka Ave South Bend IN 46615-1400,US,Library Mail,4.4,1 lbs ,,,1,3
{9455140105156000010535},2025-01-31 0:00:00,ILL Dept,Needham Free Public Library,1139 Highland Ave Needham MA 02494-3298,US,Library Mail,4.4,1 lbs ,,,1,3
{9455140105156000019910},2025-02-03 0:00:00,ILL Dept - J Eugene Smith Library,Eastern Connecticut State,83 Windham St Willimantic CT 06226-2211,US,Library Mail,4.4,1 lbs ,,,1,3
{9455140105156000019415},2025-02-03 0:00:00,Kresge Library - Interlibrary Loan,Oakland University,100 Library Dr Rochester MI 48309-4479,US,Library Mail,4.4,1 lbs ,,,1,3
{9455140105156000019460},2025-02-03 0:00:00,Interlibrary Laon Dept,Lafayette Public Library,301 W Congress St Lafayette LA 70501-6823,US,Library Mail,4.4,1 lbs ,,,1,3
{9455140105156000036061},2025-02-04 0:00:00,"University Library, Interlibrary Loan",Colorado State University-Pueblo,2200 Bonforte Blvd Pueblo CO 81001-4901,US,Library Mail,5.11,2 lbs ,,,2,3
{9455140105156000035651},2025-02-04 0:00:00,ILL Dept,New Port Richey Public Library,5939 Main St New Port Richey FL 34652-2715,US,Library Mail,4.4,1 lbs ,,,1,3
{9455140105156000035774},2025-02-04 0:00:00,Walker Library - ILL,Middle Tennessee State University,"1672 Greenland Dr, # 13 Murfreesboro TN 37132-3101",US,Library Mail,4.4,1 lbs ,,,1,3
{9455140105156000068284},2025-02-07 0:00:00,Library - ILL,"The Graduate Center, CUNY",365 5th Ave New York NY 10016-4309,US,Library Mail,5.11,2 lbs ,,,2,3
{9455140105156000068062},2025-02-07 0:00:00,Interlibrary Loan,Wayne Public Library,461 Valley Rd Wayne NJ 07470-3557,US,Library Mail,5.82,3 lbs ,,,3,3
{9455140105156000067843},2025-02-07 0:00:00,Library - Interlibrary Loans,Shoreline Community College,16101 Grnwd Ave N Shoreline WA 98133-5696,US,Library Mail,7.24,5 lbs ,,,5,3
{9455140105156000068826},2025-02-07 0:00:00,ILL Dept,Coshocton Public Library,655 Main St Coshocton OH 43812-1697,US,Library Mail,4.4,1 lbs ,,,1,3
{9455140105156000080682},2025-02-10 0:00:00,ILL Dept,Joliet Public Library,150 N Ottawa St Joliet IL 60432-4192,US,Library Mail,4.4,1 lbs ,,,1,3
{9455140105156000091541},2025-02-11 0:00:00,ILL Dept,Santa Fe Community College,6401 S Richards Ave Santa Fe NM 87508-4887,US,Library Mail,5.82,3 lbs ,,,3,3
{9455140105156000091176},2025-02-11 0:00:00,Interlibrary Loan,DeKalb County Public Library,215 Sycamore St Decatur GA 30030-3413,US,Library Mail,4.4,1 lbs ,,,1,3
{9455140105156000105279},2025-02-12 0:00:00,Library - ILL Department,Bentley University,175 Forest St Waltham MA 02452-4713,US,Library Mail,5.82,3 lbs ,,,3,3
{9455140105156000106191},2025-02-12 0:00:00,ILL Department,The Carroll & Madison Library System,"190 Spring St, # B Eureka Springs AR 72632-3150",US,Library Mail,4.4,1 lbs ,,,1,3
{9455140105156000106085},2025-02-12 0:00:00,Van Wagenen Library - ILLL Dept,SUNY - Cobleskill,142 Schenectady Ave Cobleskill NY 12043-1702,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156612122210},2025-02-14 0:00:00,Collection Management Division 4670,Library of Congress,101 Indpndnc Ave SE Washington DC 20540-0002,US,Library Mail,5.82,3 lbs ,,,3,3
{9455109105156116153048},2025-02-14 0:00:00,Adamany Undergraduate Library ILL,Wayne State University Libraries,5150 Anthony Wayne Dr Detroit MI 48202-3904,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156116088463},2025-02-14 0:00:00,Library - ILL Dept,Eielson AFB,2518 Central Ave Eielson AFB AK 99702-2300,US,Library Mail,5.82,3 lbs ,,,3,3
{9455109105156612199427},2025-02-14 0:00:00,Library - ILL,St Mary's College,"1928 Saint Marys Rd, # 4290 Moraga CA 94575-2744",US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156116102213},2025-02-14 0:00:00,ILL Dept,Cordova Public Library,PO Box 1170 Cordova AK 99574-1170,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156116102411},2025-02-14 0:00:00,EW King Library - Interlibrary Loan,King University,1350 King College Rd Bristol TN 37620-2632,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156612211440},2025-02-14 0:00:00,Interlibrary Loan,Joyner-Green Valley Library,601 N La Canada Dr Green Valley AZ 85614-3448,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156116617663},2025-02-18 0:00:00,Interlibrary Loan,Dillon Public Library,121 S Idaho St Dillon MT 59725-2511,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156116627679},2025-02-18 0:00:00,ILL,Lakes Regional Library,15290 Bass Rd Fort Myers FL 33919-7498,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156116622841},2025-02-18 0:00:00,Interlibrary Loan Dept,University of Texas at El Paso Library,"500 W University Ave, Rm 201-B El Paso TX 79968-0582",US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156116627778},2025-02-18 0:00:00,Interlibrary Loan,Albany County Public Library,310 S 8th St Laramie WY 82070-3992,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156612632061},2025-02-19 0:00:00,Mortensen Library - ILS,University of Hartford,200 Bloomfield Ave West Hartford CT 06117-1599,US,Library Mail,7.24,5 lbs ,illdept@kcls.org,7.24,5,3
{9455109105156116864432},2025-02-19 0:00:00,Henry Madden Library - Interlibrary Loan,California State University - Fresno,"5200 N Barton Ave, MSC ML34 Fresno CA 93740-8014",US,Library Mail,5.11,2 lbs ,illdept@kcls.org,5.11,2,3
{9455109105156612910459},2025-02-20 0:00:00,Interlibrary Loan,Greenfield Public Library ,412 Main St Greenfield MA 01301-3305,US,Library Mail,5.11,2 lbs ,illdept@kcls.org,5.11,2,3
{9455109105156612934721},2025-02-20 0:00:00,ILL Dept,Multi-County Bookmobile Library,PO Box 805 Panguitch UT 84759-0805,US,Library Mail,4.4,1 lbs ,illdept@kcls.org,4.4,1,3
{9455109105156117229179},2025-02-20 0:00:00,Library - Interlibrary Loan,Tompkins Cortland Community College,PO Box 139 Dryden NY 13053-0139,US,Library Mail,4.4,1 lbs ,illdept@kcls.org,4.4,1,3
{9455109105156117581581},2025-02-24 0:00:00,McKillop Library - ILL,Salve Regina University,100 Ochre Point Ave Newport RI 02840-4192,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156613544806},2025-02-25 0:00:00,Interlibrary Loan,Farmington Public Library,2101 Farmington Ave Farmington NM 87401-7903,US,Library Mail,5.82,3 lbs ,,,3,3
{9455109105156613553297},2025-02-25 0:00:00,Library - Interlibrary Loan,Vaughn College of Aeronautics & Tech,8601 23rd Ave Flushing NY 11369-1037,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156118350780},2025-02-26 0:00:00,Library Express,Eastern Kentucky University Libraries,521 Lancaster Ave Richmond KY 40475-3102,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156118345519},2025-02-26 0:00:00,Interlibrary Loan Dept,Plymouth Public Library,132 South St Plymouth MA 02360-2947,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156118348978},2025-02-26 0:00:00,Fleet Library - Interlibrary Loan,Rhode Island School of Design,20 Washington Pl Providence RI 02903-1358,US,Library Mail,7.24,5 lbs ,,,5,3
{9455109105156118349364},2025-02-26 0:00:00,Interlibrary Loan,"University of California, Merced",5200 N Lake Rd Merced CA 95343-5001,US,Library Mail,5.82,3 lbs ,,,3,3
{9455109105156613838981},2025-02-26 0:00:00,Interlibrary Loan,Enid Public Library,120 W Maine Ave Enid OK 73701-5606,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156118356461},2025-02-26 0:00:00,Interlibrary Loan,Parlin-Ingersoll Public Library,205 W Chestnut St Canton IL 61520-2499,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156118769421},2025-02-27 0:00:00,Elihu Burritt Library - ILL,Central Connecticut State University,1615 Stanley St New Britain CT 06050-2439,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156118770441},2025-02-27 0:00:00,Interlibrary Loan Dept,Dillsburg Area Public Library,"204 Mumper Ln, Ste A Dillsburg PA 17019-1395",US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156118770373},2025-02-27 0:00:00,Blackmore Library - Interlibrary Loan,Capital University,1 College And Main Columbus OH 43209-7812,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156118769346},2025-02-27 0:00:00,Interlibrary Loan,Calcasieu Parish Public Library,411 Pujo St Lake Charles LA 70601-4254,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156119188542},2025-03-03 0:00:00,ILL Dept,Princeton University Library,1 Washington Rd Princeton NJ 08544-2002,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156614816506},2025-03-05 0:00:00,Library - Interlibrary Loan,Colorado State University,1019 Campus Delivery Fort Collins CO 80523-1019,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156615066078},2025-03-06 0:00:00,Interlibrary Loan,Glen Ellyn Public Library,400 Duane St Glen Ellyn IL 60137-4531,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156120158305},2025-03-06 0:00:00,Brown Daniel Library - ILL,TENNESSEE State University,3500 J A Merritt Blvd Nashville TN 37209-1561,US,Library Mail,7.24,5 lbs ,,,5,3
{9455109105156120358194},2025-03-07 0:00:00,Interlibrary Loan,Bedford Public Library,1323 K St Bedford IN 47421-3297,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156615351297},2025-03-10 0:00:00,Interlibrary Loan,Addison Public Library,4 Friendship Plz Addison IL 60101-2499,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156120839204},2025-03-11 0:00:00,Interlibrary Loan,Poplar Creek Public Library District,1405 S Park Ave Streamwood IL 60107-2939,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156120841368},2025-03-11 0:00:00,ILL,Phillips County Library,PO Box 840 10 S 4th Street East Malta MT 59538-0840,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156615631689},2025-03-11 0:00:00,Interlibrary Loan,Pannell Library,5317 N Lovington Hwy Hobbs NM 88240-9121,US,Library Mail,10.08,9 lbs ,,,9,3
{9455109105156120828215},2025-03-11 0:00:00,Interlibrary Loan,Hobbs Public Library,509 N Shipp St Hobbs NM 88240-5734,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156615911200},2025-03-12 0:00:00,Interlibrary Loans,Rochester Public Library,101 2nd St SE Rochester MN 55904-3784,US,Library Mail,5.82,3 lbs ,,,3,3
{9455109105156121554588},2025-03-13 0:00:00,Interlibrary Loan,San Antonio Public Library,600 Soledad St San Antonio TX 78205-1200,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156121545012},2025-03-13 0:00:00,Library - Interlibrary Loan Dept,Prairie State University,202 S Halsted St Ford Heights IL 60411-8226,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156121989366},2025-03-17 0:00:00,Interlibrary Loan,Kuna Library,457 Locust Ave Kuna ID 83634-1926,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156616607812},2025-03-17 0:00:00,Interlibrary Loan Dept,Norfolk Public Library,1155 Pineridge Rd Norfolk VA 23502-2043,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156616599841},2025-03-17 0:00:00,Library - ILL Dept,St John's College,1160 Cam De Cruz Blanca Santa Fe NM 87505-4599,US,Library Mail,5.82,3 lbs ,,,3,3
{9455109105156617319516},2025-03-19 0:00:00,ILL Dept,Medford Public Library,111 High St Medford MA 02155-3870,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156617320017},2025-03-19 0:00:00,Dupre Library - ILL Dept,University of Louisiana Lafayette,PO Box 40199 Lafayette LA 70504-0001,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156122435794},2025-03-19 0:00:00,ILL Dept,Morton Grove Public Library,6140 Lincoln Ave Morton Grove IL 60053-2989,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156617317710},2025-03-19 0:00:00,Learning Resources Center,US Army NCO Leadership Center,11291 Sgt E Churchill St Fort Bliss TX 79918-8001,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156122833514},2025-03-21 0:00:00,ILL Department,Madison Valley Public Library,210 E Main St Ennis MT 59729-9058,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156123627778},2025-03-26 0:00:00,Interlibrary Loan,Marlborough Public Library,35 W Main St Marlborough MA 01752-5515,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156618598354},2025-03-26 0:00:00,Interlibrary Loan Dept,Waltham Public Library,735 Main St Waltham MA 02451-0698,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156618572750},2025-03-26 0:00:00,Library - Interlibrary Loan,Central Arizona College SPC,8470 N Overfield Rd Coolidge AZ 85128-9779,US,Library Mail,5.82,3 lbs ,,,3,3
{9455109105156618571821},2025-03-26 0:00:00,ILL Dept,Manhattan University Library,4513 Mnhttn Colg Pkwy Bronx NY 10471-4004,US,Library Mail,6.53,4 lbs ,,,4,3
{9455109105156123808047},2025-03-27 0:00:00,Interlibrary Loan,Indianapolis Public Library,40 E Saint Clair St Indianapolis IN 46204-1131,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156619272192},2025-03-28 0:00:00,Rolvaag Library - Interlibrary Loan Dept,St Olaf College,1510 Saint Olaf Ave Northfield MN 55057-1574,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156124237716},2025-03-31 0:00:00,Interlibrary Loan,St Tammany Parish Library,"68361 Commercial Way S, Ste 3 Mandeville LA 70471-8705",US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156124237174},2025-03-31 0:00:00,Interlibrary Loans,Edmonds College Library,20000 68th Ave W Lynnwood WA 98036-5999,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156124230991},2025-03-31 0:00:00,Interlibrary Loan,Crook County Public Library,PO Box 910 Sundance WY 82729-0910,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156124808213},2025-04-01 0:00:00,Interlibrary Loan,Linebaugh Public Library,105 W Vine St Murfreesboro TN 37130-3573,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156125937714},2025-04-03 0:00:00,Hekman Library - ILL,Calvin University,1855 Knollcrest Cir SE Grand Rapids MI 49546-4402,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156619309058},2025-04-04 0:00:00,Interlibrary Loan,Webster Parish Library,521 E And West St Minden LA 71055-2652,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156126604981},2025-04-04 0:00:00,Interlibrary Loan Dept,Janesville - Hedberg Public Library,316 S Main St Janesville WI 53545-3971,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156126912857},2025-04-07 0:00:00,Interlibrary Loan,Anderson Public Library,111 E 12th St Anderson IN 46016-2701,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156127397127},2025-04-08 0:00:00,ILL Dept,Park City Library,PO Box 4500 Park City UT 84060-4500,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156127917691},2025-04-09 0:00:00,Interlibrary Borrowing,University of NC at Chapel Hill,PO Box 8890 Davis Library Cb 3925 Chapel Hill NC 27515-8890,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156127916434},2025-04-09 0:00:00,DeWitt Wallace Library - ILL Dept,Macalester College,1600 Grand Ave Saint Paul MN 55105-1899,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156127900259},2025-04-09 0:00:00,RESEARCH LIBRARY - INTERLIBRARY LOAN,PACIFICA GRADUATE INSTITUTE,249 Lambert Rd Carpinteria CA 93013-3019,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156619651300},2025-04-09 0:00:00,Interlibrary Loan,C Burr Artz Public Library,110 E Patrick St Frederick MD 21701-5630,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156128819963},2025-04-11 0:00:00,Penfield Library - ILL Dept,SUNY - Oswego,7060 State Route 104 Oswego NY 13126-3599,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156128824554},2025-04-11 0:00:00,Arden G Hill Memorial Library - ILL,Malmstrom AFB,7356 Fourth Ave N Malmstrom AFB MT 59402-7506,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156128587473},2025-04-11 0:00:00,Interlibrary Loan,Livingston-Park County Public Library,228 W Callender St Livingston MT 59047-2618,US,Library Mail,5.82,3 lbs ,,,3,3
{9455109105156619840261},2025-04-15 0:00:00,Thomas Cooper Library - ILL Borrowing,University of South Carolina,1322 Greene St Columbia SC 29208-4002,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156619841923},2025-04-15 0:00:00,McConnell Library ILL,Radford University,"801 E Main St, Rm 434 Radford VA 24142-0002",US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156131008767},2025-04-18 0:00:00,ILL BN,Bonita Springs Public Library,10560 Reynolds St Bonita Springs FL 34135-5536,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156131021025},2025-04-18 0:00:00,Wolfgram Memorial Library ILL,Widener University,1 University Pl Chester PA 19013-5792,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156131020981},2025-04-18 0:00:00,Library - Interlibrary Loan,Queens College,6530 Kissena Blvd Flushing NY 11367-1597,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156620241712},2025-04-22 0:00:00,ILL-ZGX,Gwinnett County Public Library,1001 Lville Hwy Lawrenceville GA 30046-4707,US,Library Mail,7.24,5 lbs ,,,5,3
{9455109105156131903314},2025-04-23 0:00:00,ILL Dept,Library System of Lancaster County,"1866 Colonial Vlg Ln, Ste 107 Lancaster PA 17601-6727",US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156131902614},2025-04-23 0:00:00,Interlibrary Loan,Ramsey County Library,4560 Victoria St N Shoreview MN 55126-5863,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156131902881},2025-04-23 0:00:00,"Memorial Library, ILL Borrowing",University of Wisconsin-Madison,"728 State St, Rm B106D Madison WI 53706-1494",US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156131899952},2025-04-23 0:00:00,Gordon Library ILL,Worcester Polytechnic Institute,100 Institute Rd Worcester MA 01609-2280,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156132129089},2025-04-24 0:00:00,"University Libraries, Interlibrary Loan",Virginia Tech,560 Drillfield Dr Blacksburg VA 24061-1048,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156132363636},2025-04-25 0:00:00,Grasselli Library - Interlibrary Loan,John Carroll University,1 John Carroll Blvd University Heights OH 44118-4581,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156132466740},2025-04-28 0:00:00,Brookens Library 140 - ILL,University of Illinois at Springfield,"1 University Plz, Stop BRK140 Springfield IL 62703-5407",US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156623109170},2025-05-07 0:00:00,Interlibrary Loan Department,Wheaton Public Library,225 N Cross St Wheaton IL 60187-5376,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156134229558},2025-05-07 0:00:00,Interlibrary Loan Department,Henrico County Public Library,1700 N Parham Rd Henrico VA 23229-4639,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156134658709},2025-05-09 0:00:00,Reinert Alumni Library - ILL Dept,Creighton University,2500 California Plz Omaha NE 68178-0002,US,Library Mail,5.11,2 lbs ,,,2,3
{9455109105156623527462},2025-05-09 0:00:00,Larry Lederer,Syosset Public Library,225 S Oyster Bay Rd Syosset NY 11791-5897,US,Library Mail,4.4,1 lbs ,,,1,3
{9455109105156623520678},2025-05-09 0:00:00,Interlibrary Loan Dept,Springfield City Library,220 State St Springfield MA 01103-1733,US,Library Mail,5.82,3 lbs ,,,3,3
